emapt_50_ms=58.231
emapt_90_ms=72.885
emapt_100_ms=92.261
coverage_curve_ms,coverage_fraction
31.315,0.071
49.102,0.143
49.693,0.214
49.751,0.286
55.913,0.357
57.235,0.429
58.231,0.500
59.291,0.571
61.463,0.643
66.223,0.714
68.156,0.786
72.885,0.857
75.763,0.929
92.261,1.000
