emapt_50_ms=26.624
emapt_90_ms=39.090
emapt_100_ms=39.519
coverage_curve_ms,coverage_fraction
12.555,0.053
13.334,0.105
14.059,0.158
14.703,0.211
15.646,0.263
19.961,0.316
21.560,0.368
21.700,0.421
26.624,0.474
30.215,0.526
32.148,0.579
32.457,0.632
32.802,0.684
32.936,0.737
38.260,0.789
38.916,0.842
39.090,0.895
39.412,0.947
39.519,1.000
