emapt_50_ms=140.546
emapt_90_ms=156.009
emapt_100_ms=177.817
coverage_curve_ms,coverage_fraction
116.402,0.071
117.792,0.143
118.291,0.214
134.908,0.286
135.483,0.357
139.477,0.429
140.546,0.500
143.723,0.571
144.067,0.643
150.588,0.714
150.864,0.786
156.009,0.857
169.070,0.929
177.817,1.000
