emapt_50_ms=169.235
emapt_90_ms=203.277
emapt_100_ms=214.656
coverage_curve_ms,coverage_fraction
122.734,0.053
145.122,0.105
150.260,0.158
151.453,0.211
152.203,0.263
158.266,0.316
162.378,0.368
166.311,0.421
169.235,0.474
170.075,0.526
171.547,0.579
174.764,0.632
176.553,0.684
184.143,0.737
192.321,0.789
193.952,0.842
203.277,0.895
205.772,0.947
214.656,1.000
