emapt_50_ms=31.382
emapt_90_ms=38.005
emapt_100_ms=38.667
coverage_curve_ms,coverage_fraction
30.196,0.111
30.548,0.222
30.683,0.333
31.382,0.444
31.859,0.556
32.197,0.667
37.489,0.778
38.005,0.889
38.667,1.000
