emapt_50_ms=31.262
emapt_90_ms=51.282
emapt_100_ms=55.289
coverage_curve_ms,coverage_fraction
17.877,0.053
18.487,0.105
23.348,0.158
23.486,0.211
26.668,0.263
27.005,0.316
27.606,0.368
30.273,0.421
31.262,0.474
35.284,0.526
36.464,0.579
39.279,0.632
39.704,0.684
40.918,0.737
43.541,0.789
47.283,0.842
51.282,0.895
53.566,0.947
55.289,1.000
