emapt_50_ms=39.855
emapt_90_ms=53.620
emapt_100_ms=60.114
coverage_curve_ms,coverage_fraction
29.890,0.111
32.227,0.222
37.203,0.333
39.855,0.444
45.156,0.556
47.815,0.667
52.803,0.778
53.620,0.889
60.114,1.000
