emapt_50_ms=91.606
emapt_90_ms=215.145
emapt_100_ms=1049.035
coverage_curve_ms,coverage_fraction
86.109,0.053
86.501,0.105
86.530,0.158
86.599,0.211
87.820,0.263
87.901,0.316
87.941,0.368
88.357,0.421
91.606,0.474
91.697,0.526
91.859,0.579
92.121,0.632
94.956,0.684
95.096,0.737
95.563,0.789
95.630,0.842
215.145,0.895
245.040,0.947
1049.035,1.000
