emapt_50_ms=101.364
emapt_90_ms=114.843
emapt_100_ms=1102.540
coverage_curve_ms,coverage_fraction
22.400,0.071
31.537,0.143
34.801,0.214
79.804,0.286
99.989,0.357
100.066,0.429
101.364,0.500
102.748,0.571
106.724,0.643
106.987,0.714
110.729,0.786
114.843,0.857
1055.619,0.929
1102.540,1.000
