emapt_50_ms=20.309
emapt_90_ms=543.651
emapt_100_ms=581.676
coverage_curve_ms,coverage_fraction
9.964,0.071
12.319,0.143
14.048,0.214
16.542,0.286
18.158,0.357
19.894,0.429
20.309,0.500
22.445,0.571
25.635,0.643
30.547,0.714
33.649,0.786
543.651,0.857
571.925,0.929
581.676,1.000
