emapt_50_ms=12.812
emapt_90_ms=15.138
emapt_100_ms=15.268
coverage_curve_ms,coverage_fraction
10.825,0.071
11.025,0.143
11.088,0.214
11.777,0.286
11.896,0.357
12.631,0.429
12.812,0.500
13.609,0.571
13.814,0.643
14.893,0.714
15.069,0.786
15.138,0.857
15.200,0.929
15.268,1.000
