emapt_50_ms=38.683
emapt_90_ms=1060.698
emapt_100_ms=1070.509
coverage_curve_ms,coverage_fraction
6.991,0.053
13.669,0.105
15.977,0.158
16.530,0.211
21.065,0.263
26.475,0.316
31.650,0.368
36.828,0.421
38.683,0.474
48.189,0.526
55.058,0.579
80.478,0.632
80.662,0.684
93.499,0.737
97.544,0.789
101.799,0.842
1060.698,0.895
1069.340,0.947
1070.509,1.000
