emapt_50_ms=6.967
emapt_90_ms=1012.096
emapt_100_ms=1016.667
coverage_curve_ms,coverage_fraction
6.959,0.143
6.959,0.286
6.967,0.429
14.428,0.571
18.628,0.714
1012.096,0.857
1016.667,1.000
