emapt_50_ms=43.951
emapt_90_ms=58.091
emapt_100_ms=124.968
coverage_curve_ms,coverage_fraction
36.160,0.143
42.040,0.286
43.951,0.429
45.151,0.571
50.403,0.714
58.091,0.857
124.968,1.000
