emapt_50_ms=43.467
emapt_90_ms=61.929
emapt_100_ms=2053.347
coverage_curve_ms,coverage_fraction
34.680,0.143
36.919,0.286
43.467,0.429
44.453,0.571
50.087,0.714
61.929,0.857
2053.347,1.000
