emapt_50_ms=13.464
emapt_90_ms=19.897
emapt_100_ms=1042.064
coverage_curve_ms,coverage_fraction
7.648,0.071
9.849,0.143
10.042,0.214
10.395,0.286
10.791,0.357
12.106,0.429
13.464,0.500
15.360,0.571
17.808,0.643
17.813,0.714
18.085,0.786
19.897,0.857
21.951,0.929
1042.064,1.000
