emapt_50_ms=5.931
emapt_90_ms=10.854
emapt_100_ms=11.976
coverage_curve_ms,coverage_fraction
5.854,0.111
5.890,0.222
5.902,0.333
5.931,0.444
7.447,0.556
8.576,0.667
9.459,0.778
10.854,0.889
11.976,1.000
