emapt_50_ms=18.582
emapt_90_ms=30.110
emapt_100_ms=1037.810
coverage_curve_ms,coverage_fraction
17.635,0.143
18.560,0.286
18.582,0.429
22.153,0.571
23.315,0.714
30.110,0.857
1037.810,1.000
