emapt_50_ms=1065.124
emapt_90_ms=1084.134
emapt_100_ms=1086.235
coverage_curve_ms,coverage_fraction
1056.148,0.111
1056.381,0.222
1060.565,0.333
1065.124,0.444
1068.231,0.556
1074.246,0.667
1084.066,0.778
1084.134,0.889
1086.235,1.000
