emapt_50_ms=57.841
emapt_90_ms=86.697
emapt_100_ms=89.600
coverage_curve_ms,coverage_fraction
47.717,0.111
49.593,0.222
56.997,0.333
57.841,0.444
60.859,0.556
70.042,0.667
75.913,0.778
86.697,0.889
89.600,1.000
