emapt_50_ms=1034.147
emapt_90_ms=1038.352
emapt_100_ms=1038.800
coverage_curve_ms,coverage_fraction
1028.100,0.111
1031.072,0.222
1031.916,0.333
1034.147,0.444
1035.913,0.556
1036.855,0.667
1037.217,0.778
1038.352,0.889
1038.800,1.000
