emapt_50_ms=92.660
emapt_90_ms=117.859
emapt_100_ms=1113.827
coverage_curve_ms,coverage_fraction
37.353,0.071
37.916,0.143
52.421,0.214
62.737,0.286
67.411,0.357
88.222,0.429
92.660,0.500
93.967,0.571
97.097,0.643
101.175,0.714
117.623,0.786
117.859,0.857
1108.659,0.929
1113.827,1.000
