emapt_50_ms=17.583
emapt_90_ms=42.024
emapt_100_ms=1056.950
coverage_curve_ms,coverage_fraction
3.143,0.053
3.594,0.105
4.764,0.158
4.889,0.211
14.048,0.263
14.183,0.316
17.391,0.368
17.439,0.421
17.583,0.474
21.659,0.526
22.845,0.579
30.905,0.632
33.719,0.684
36.535,0.737
38.892,0.789
40.842,0.842
42.024,0.895
69.607,0.947
1056.950,1.000
