emapt_50_ms=20.355
emapt_90_ms=47.102
emapt_100_ms=1027.839
coverage_curve_ms,coverage_fraction
8.830,0.053
11.859,0.105
11.891,0.158
13.035,0.211
15.704,0.263
15.866,0.316
18.023,0.368
19.702,0.421
20.355,0.474
23.701,0.526
25.341,0.579
27.713,0.632
29.449,0.684
31.965,0.737
34.336,0.789
37.585,0.842
47.102,0.895
1022.592,0.947
1027.839,1.000
