emapt_50_ms=1027.370
emapt_90_ms=1038.609
emapt_100_ms=1041.264
coverage_curve_ms,coverage_fraction
1016.543,0.125
1020.435,0.250
1023.826,0.375
1027.370,0.500
1030.811,0.625
1034.665,0.750
1038.609,0.875
1041.264,1.000
