emapt_50_ms=36.368
emapt_90_ms=68.760
emapt_100_ms=1030.330
coverage_curve_ms,coverage_fraction
20.226,0.071
21.203,0.143
22.798,0.214
24.654,0.286
26.711,0.357
30.962,0.429
36.368,0.500
36.712,0.571
43.157,0.643
48.312,0.714
54.375,0.786
68.760,0.857
1023.191,0.929
1030.330,1.000
