emapt_50_ms=14.883
emapt_90_ms=24.250
emapt_100_ms=1023.537
coverage_curve_ms,coverage_fraction
2.553,0.071
3.922,0.143
3.925,0.214
7.042,0.286
8.661,0.357
14.711,0.429
14.883,0.500
15.684,0.571
17.963,0.643
19.645,0.714
24.020,0.786
24.250,0.857
1022.313,0.929
1023.537,1.000
