emapt_50_ms=1051.914
emapt_90_ms=1081.022
emapt_100_ms=1083.907
coverage_curve_ms,coverage_fraction
2.303,0.053
11.648,0.105
13.614,0.158
29.947,0.211
47.889,0.263
50.668,0.316
1040.275,0.368
1043.180,0.421
1051.914,0.474
1056.130,0.526
1066.064,0.579
1066.777,0.632
1067.709,0.684
1071.610,0.737
1076.984,0.789
1079.363,0.842
1081.022,0.895
1083.578,0.947
1083.907,1.000
