emapt_50_ms=68.227
emapt_90_ms=90.323
emapt_100_ms=93.282
coverage_curve_ms,coverage_fraction
24.937,0.111
60.488,0.222
65.833,0.333
68.227,0.444
69.671,0.556
73.853,0.667
78.359,0.778
90.323,0.889
93.282,1.000
