emapt_50_ms=1035.882
emapt_90_ms=1041.765
emapt_100_ms=1042.012
coverage_curve_ms,coverage_fraction
1025.657,0.111
1033.804,0.222
1034.944,0.333
1035.882,0.444
1036.104,0.556
1039.354,0.667
1041.284,0.778
1041.765,0.889
1042.012,1.000
