emapt_50_ms=10.643
emapt_90_ms=14.282
emapt_100_ms=1034.494
coverage_curve_ms,coverage_fraction
3.475,0.071
4.827,0.143
4.868,0.214
5.690,0.286
6.226,0.357
10.246,0.429
10.643,0.500
11.907,0.571
13.644,0.643
14.223,0.714
14.235,0.786
14.282,0.857
18.284,0.929
1034.494,1.000
