emapt_50_ms=10.272
emapt_90_ms=308.460
emapt_100_ms=331.144
coverage_curve_ms,coverage_fraction
3.240,0.056
7.104,0.111
7.306,0.167
7.521,0.222
9.412,0.278
9.487,0.333
9.547,0.389
10.206,0.444
10.272,0.500
10.331,0.556
10.386,0.611
14.151,0.667
16.310,0.722
294.847,0.778
306.656,0.833
308.460,0.889
324.827,0.944
331.144,1.000
