emapt_50_ms=6.884
emapt_90_ms=18.201
emapt_100_ms=1036.885
coverage_curve_ms,coverage_fraction
2.369,0.111
4.909,0.222
6.423,0.333
6.884,0.444
9.430,0.556
10.327,0.667
13.204,0.778
18.201,0.889
1036.885,1.000
