emapt_50_ms=1026.385
emapt_90_ms=1037.601
emapt_100_ms=1042.488
coverage_curve_ms,coverage_fraction
1018.891,0.111
1025.088,0.222
1025.596,0.333
1026.385,0.444
1032.893,0.556
1036.046,0.667
1036.329,0.778
1037.601,0.889
1042.488,1.000
