emapt_50_ms=69.785
emapt_90_ms=94.866
emapt_100_ms=110.432
coverage_curve_ms,coverage_fraction
50.543,0.071
51.317,0.143
53.148,0.214
67.424,0.286
68.531,0.357
69.280,0.429
69.785,0.500
69.876,0.571
82.858,0.643
84.180,0.714
92.685,0.786
94.866,0.857
102.253,0.929
110.432,1.000
