emapt_50_ms=56.777
emapt_90_ms=126.285
emapt_100_ms=1084.433
coverage_curve_ms,coverage_fraction
13.676,0.053
19.131,0.105
39.329,0.158
46.421,0.211
48.411,0.263
52.149,0.316
53.910,0.368
56.309,0.421
56.777,0.474
59.689,0.526
60.224,0.579
61.116,0.632
64.900,0.684
71.875,0.737
103.958,0.789
105.637,0.842
126.285,0.895
1059.286,0.947
1084.433,1.000
