emapt_50_ms=6.445
emapt_90_ms=13.234
emapt_100_ms=15.822
coverage_curve_ms,coverage_fraction
3.672,0.143
3.713,0.286
6.445,0.429
6.449,0.571
9.570,0.714
13.234,0.857
15.822,1.000
