emapt_50_ms=8.160
emapt_90_ms=48.896
emapt_100_ms=63.690
coverage_curve_ms,coverage_fraction
1.673,0.111
3.344,0.222
3.677,0.333
8.160,0.444
10.826,0.556
12.526,0.667
34.937,0.778
48.896,0.889
63.690,1.000
