emapt_50_ms=35.979
emapt_90_ms=52.649
emapt_100_ms=59.709
coverage_curve_ms,coverage_fraction
14.406,0.053
25.879,0.105
26.513,0.158
27.939,0.211
32.159,0.263
32.479,0.316
32.533,0.368
32.784,0.421
35.979,0.474
36.676,0.526
39.952,0.579
40.155,0.632
40.760,0.684
44.080,0.737
52.089,0.789
52.635,0.842
52.649,0.895
59.613,0.947
59.709,1.000
