emapt_50_ms=7.298
emapt_90_ms=44.158
emapt_100_ms=85.481
coverage_curve_ms,coverage_fraction
1.833,0.111
3.029,0.222
5.703,0.333
7.298,0.444
11.678,0.556
12.156,0.667
13.283,0.778
44.158,0.889
85.481,1.000
