emapt_50_ms=61.436
emapt_90_ms=86.676
emapt_100_ms=91.367
coverage_curve_ms,coverage_fraction
43.476,0.111
50.370,0.222
54.623,0.333
61.436,0.444
68.425,0.556
74.533,0.667
82.578,0.778
86.676,0.889
91.367,1.000
