emapt_50_ms=13.019
emapt_90_ms=27.594
emapt_100_ms=1069.878
coverage_curve_ms,coverage_fraction
7.430,0.071
8.451,0.143
9.823,0.214
11.008,0.286
11.028,0.357
12.811,0.429
13.019,0.500
14.515,0.571
14.988,0.643
18.988,0.714
22.986,0.786
27.594,0.857
30.977,0.929
1069.878,1.000
