emapt_50_ms=9.204
emapt_90_ms=1025.468
emapt_100_ms=1037.134
coverage_curve_ms,coverage_fraction
2.957,0.111
5.970,0.222
7.450,0.333
9.204,0.444
27.971,0.556
35.281,0.667
1017.127,0.778
1025.468,0.889
1037.134,1.000
