emapt_50_ms=10.211
emapt_90_ms=48.987
emapt_100_ms=1023.941
coverage_curve_ms,coverage_fraction
7.108,0.111
7.135,0.222
7.210,0.333
10.211,0.444
10.322,0.556
10.676,0.667
42.143,0.778
48.987,0.889
1023.941,1.000
