emapt_50_ms=32.873
emapt_90_ms=185.736
emapt_100_ms=186.124
coverage_curve_ms,coverage_fraction
0.811,0.111
0.957,0.222
32.848,0.333
32.873,0.444
33.097,0.556
41.804,0.667
43.530,0.778
185.736,0.889
186.124,1.000
