emapt_50_ms=25.551
emapt_90_ms=53.185
emapt_100_ms=1047.497
coverage_curve_ms,coverage_fraction
6.392,0.071
7.529,0.143
8.771,0.214
9.821,0.286
10.863,0.357
20.454,0.429
25.551,0.500
25.824,0.571
28.533,0.643
29.844,0.714
30.671,0.786
53.185,0.857
1047.040,0.929
1047.497,1.000
