emapt_50_ms=56.280
emapt_90_ms=87.998
emapt_100_ms=1062.374
coverage_curve_ms,coverage_fraction
8.524,0.053
13.936,0.105
14.445,0.158
40.757,0.211
49.407,0.263
49.538,0.316
52.489,0.368
55.991,0.421
56.280,0.474
58.893,0.526
62.310,0.579
68.300,0.632
70.884,0.684
72.210,0.737
74.713,0.789
86.873,0.842
87.998,0.895
1026.873,0.947
1062.374,1.000
