emapt_50_ms=14.602
emapt_90_ms=17.848
emapt_100_ms=1036.157
coverage_curve_ms,coverage_fraction
8.420,0.167
14.178,0.333
14.602,0.500
17.007,0.667
17.848,0.833
1036.157,1.000
