emapt_50_ms=19.240
emapt_90_ms=25.587
emapt_100_ms=1042.958
coverage_curve_ms,coverage_fraction
4.647,0.111
7.514,0.222
19.014,0.333
19.240,0.444
21.629,0.556
25.008,0.667
25.029,0.778
25.587,0.889
1042.958,1.000
