emapt_50_ms=11.478
emapt_90_ms=1050.062
emapt_100_ms=1067.174
coverage_curve_ms,coverage_fraction
5.571,0.053
6.476,0.105
7.320,0.158
9.976,0.211
10.028,0.263
10.282,0.316
10.778,0.368
11.168,0.421
11.478,0.474
11.529,0.526
14.876,0.579
15.732,0.632
17.757,0.684
31.878,0.737
31.931,0.789
1038.321,0.842
1050.062,0.895
1066.649,0.947
1067.174,1.000
