emapt_50_ms=10.312
emapt_90_ms=17.334
emapt_100_ms=26.475
coverage_curve_ms,coverage_fraction
2.621,0.053
3.562,0.105
3.971,0.158
4.161,0.211
5.672,0.263
6.416,0.316
7.660,0.368
9.038,0.421
10.312,0.474
13.022,0.526
13.023,0.579
13.198,0.632
17.022,0.684
17.023,0.737
17.244,0.789
17.266,0.842
17.334,0.895
26.397,0.947
26.475,1.000
