emapt_50_ms=23.688
emapt_90_ms=1614.401
emapt_100_ms=1675.087
coverage_curve_ms,coverage_fraction
1.152,0.071
9.496,0.143
20.032,0.214
21.089,0.286
22.059,0.357
23.604,0.429
23.688,0.500
26.696,0.571
29.389,0.643
29.782,0.714
29.940,0.786
1614.401,0.857
1650.215,0.929
1675.087,1.000
