emapt_50_ms=19.086
emapt_90_ms=19.494
emapt_100_ms=19.620
coverage_curve_ms,coverage_fraction
13.565,0.053
13.719,0.105
14.185,0.158
16.275,0.211
16.717,0.263
18.179,0.316
19.013,0.368
19.024,0.421
19.086,0.474
19.099,0.526
19.145,0.579
19.296,0.632
19.361,0.684
19.417,0.737
19.425,0.789
19.477,0.842
19.494,0.895
19.558,0.947
19.620,1.000
