emapt_50_ms=15.901
emapt_90_ms=114.921
emapt_100_ms=1011.443
coverage_curve_ms,coverage_fraction
4.089,0.053
4.534,0.105
4.827,0.158
8.509,0.211
10.626,0.263
10.942,0.316
12.493,0.368
14.918,0.421
15.901,0.474
16.490,0.526
17.266,0.579
18.924,0.632
23.393,0.684
111.324,0.737
111.579,0.789
112.578,0.842
114.921,0.895
115.067,0.947
1011.443,1.000
