emapt_50_ms=13.384
emapt_90_ms=1025.961
emapt_100_ms=1033.708
coverage_curve_ms,coverage_fraction
4.710,0.053
5.053,0.105
7.910,0.158
9.301,0.211
9.411,0.263
9.411,0.316
12.436,0.368
13.328,0.421
13.384,0.474
16.543,0.526
16.618,0.579
17.292,0.632
17.863,0.684
18.863,0.737
22.293,0.789
1024.434,0.842
1025.961,0.895
1030.806,0.947
1033.708,1.000
