emapt_50_ms=10.652
emapt_90_ms=40.319
emapt_100_ms=41.246
coverage_curve_ms,coverage_fraction
4.681,0.111
6.261,0.222
9.818,0.333
10.652,0.444
11.881,0.556
27.844,0.667
32.232,0.778
40.319,0.889
41.246,1.000
