emapt_50_ms=2089.769
emapt_90_ms=2099.147
emapt_100_ms=2109.888
coverage_curve_ms,coverage_fraction
2062.269,0.071
2065.439,0.143
2082.660,0.214
2083.562,0.286
2087.361,0.357
2088.506,0.429
2089.769,0.500
2091.929,0.571
2093.706,0.643
2093.986,0.714
2094.589,0.786
2099.147,0.857
2099.654,0.929
2109.888,1.000
