emapt_50_ms=2103.645
emapt_90_ms=2113.037
emapt_100_ms=2113.561
coverage_curve_ms,coverage_fraction
2083.698,0.111
2092.452,0.222
2101.284,0.333
2103.645,0.444
2104.781,0.556
2106.211,0.667
2109.731,0.778
2113.037,0.889
2113.561,1.000
