emapt_50_ms=20.683
emapt_90_ms=27.178
emapt_100_ms=71.950
coverage_curve_ms,coverage_fraction
20.031,0.143
20.569,0.286
20.683,0.429
25.505,0.571
27.039,0.714
27.178,0.857
71.950,1.000
