emapt_50_ms=87.219
emapt_90_ms=93.635
emapt_100_ms=98.765
coverage_curve_ms,coverage_fraction
72.691,0.111
84.165,0.222
86.689,0.333
87.219,0.444
87.839,0.556
87.879,0.667
89.496,0.778
93.635,0.889
98.765,1.000
