emapt_50_ms=16.416
emapt_90_ms=1026.045
emapt_100_ms=1172.105
coverage_curve_ms,coverage_fraction
4.474,0.053
5.326,0.105
7.173,0.158
11.830,0.211
11.869,0.263
13.324,0.316
15.159,0.368
15.725,0.421
16.416,0.474
16.803,0.526
19.137,0.579
21.211,0.632
22.313,0.684
70.900,0.737
75.022,0.789
75.131,0.842
1026.045,0.895
1155.269,0.947
1172.105,1.000
