emapt_50_ms=17.034
emapt_90_ms=101.085
emapt_100_ms=1046.188
coverage_curve_ms,coverage_fraction
5.630,0.071
7.166,0.143
8.655,0.214
11.154,0.286
14.626,0.357
15.148,0.429
17.034,0.500
17.685,0.571
18.274,0.643
18.598,0.714
90.211,0.786
101.085,0.857
104.394,0.929
1046.188,1.000
