emapt_50_ms=59.538
emapt_90_ms=88.942
emapt_100_ms=108.797
coverage_curve_ms,coverage_fraction
13.643,0.071
23.202,0.143
29.036,0.214
31.833,0.286
38.656,0.357
49.053,0.429
59.538,0.500
66.766,0.571
74.431,0.643
78.462,0.714
86.364,0.786
88.942,0.857
97.680,0.929
108.797,1.000
