emapt_50_ms=18.346
emapt_90_ms=26.236
emapt_100_ms=34.078
coverage_curve_ms,coverage_fraction
13.276,0.071
13.337,0.143
13.616,0.214
16.105,0.286
17.004,0.357
18.076,0.429
18.346,0.500
22.103,0.571
22.144,0.643
24.190,0.714
24.220,0.786
26.236,0.857
30.083,0.929
34.078,1.000
